referrer,views_total,views_unique
github.com,48,6
Google,8,4
dataeval.readthedocs.io,3,3
jatic.pages.jatic.net,3,1
Bing,2,1
askboth.com,1,1
confluence.atom.asgardgate.com,1,1
soso.com,1,1
word-edit.gov.online.office365.us,1,1
