referrer,views_total,views_unique
github.com,34,3
Google,6,5
dataeval.readthedocs.io,4,4
jatic.pages.jatic.net,3,1
cdao.pages.jatic.net,2,2
Bing,2,1
confluence.atom.asgardgate.com,1,1
linkedin.com,1,1
scriblihelp.com,1,1
soso.com,1,1
