referrer,views_total,views_unique
Bing,21,1
Google,20,7
dataeval.readthedocs.io,18,5
github.com,4,4
usc-word-edit.officeapps.live.com,2,2
odiasearch.com,2,1
cdao.pages.jatic.net,1,1
linkedin.com,1,1
matlasn01.eadscasa.casa.corp,1,1
webfetch.com,1,1
