referrer,views_total,views_unique
Google,91,11
dataeval.readthedocs.io,70,12
Bing,19,2
github.com,13,3
jatic.pages.jatic.net,3,2
DuckDuckGo,1,1
agent55.com,1,1
cdao.pages.jatic.net,1,1
pypi.org,1,1
redz.com,1,1
