referrer,views_total,views_unique
Google,56,16
Bing,27,1
dataeval.readthedocs.io,4,3
jatic.pages.jatic.net,4,1
aria-ml.github.io,1,1
cdao.pages.jatic.net,1,1
github.com,1,1
iconspedia.com,1,1
thenet1.com,1,1
