time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-09 00:00:00+00:00,16.0,11.0,9,6
2025-01-10 00:00:00+00:00,1.0,1.0,2,2
2025-01-11 00:00:00+00:00,5.0,4.0,6,5
2025-01-12 00:00:00+00:00,,,2,2
2025-01-13 00:00:00+00:00,3.0,2.0,129,11
2025-01-14 00:00:00+00:00,7.0,3.0,187,18
2025-01-15 00:00:00+00:00,1.0,1.0,35,9
2025-01-16 00:00:00+00:00,3.0,2.0,104,7
2025-01-17 00:00:00+00:00,,,92,10
2025-01-18 00:00:00+00:00,1.0,1.0,10,2
2025-01-20 00:00:00+00:00,5.0,3.0,83,11
2025-01-21 00:00:00+00:00,6.0,2.0,20,6
2025-01-22 00:00:00+00:00,5.0,4.0,13,11
