url_path,views_total,views_unique
/aria-ml/dataeval,50,30
/aria-ml/dataeval/tree/main/tests,15,2
/aria-ml/dataeval/tree/main/src/dataeval/utils,8,1
/aria-ml/dataeval/tree/main/src,7,3
/aria-ml/dataeval/tree/main/src/dataeval,7,2
/aria-ml/dataeval/tree/main/tests/detectors,6,1
/aria-ml/dataeval/pulse,5,3
/aria-ml/dataeval/pulls,4,2
/aria-ml/dataeval/tree/main/src/dataeval/detectors,4,2
/aria-ml/dataeval/tree/github-repo-stats/aria-ml/dataeval/latest-report,4,1
