referrer,views_total,views_unique
Google,34,16
Bing,27,1
dataeval.readthedocs.io,13,10
DuckDuckGo,13,1
github.com,6,3
linkedin.com,5,3
cdao.pages.jatic.net,4,3
aria-ml.github.io,1,1
iconspedia.com,1,1
pypi.org,1,1
