referrer,views_total,views_unique
Google,6,4
jatic.pages.jatic.net,6,2
Bing,5,2
dataeval.readthedocs.io,4,2
cdao.pages.jatic.net,3,3
chatgpt.com,1,1
com.linkedin.android,1,1
echonimo.com,1,1
hakia.com,1,1
