referrer,views_total,views_unique
github.com,47,5
Google,9,3
dataeval.readthedocs.io,6,2
jatic.pages.jatic.net,3,2
Bing,2,1
dataindex.pro,2,1
askboth.com,1,1
confluence.atom.asgardgate.com,1,1
soso.com,1,1
teams.public.onecdn.static.microsoft,1,1
