referrer,views_total,views_unique
Google,16,7
dataeval.readthedocs.io,11,4
DuckDuckGo,4,1
github.com,2,2
pypi.org,2,1
Bing,1,1
cdao.pages.jatic.net,1,1
searchezee.com,1,1
teoma.com,1,1
