referrer,views_total,views_unique
Google,61,13
dataeval.readthedocs.io,38,8
github.com,27,9
jatic.pages.jatic.net,26,3
pypi.org,16,2
DuckDuckGo,10,1
Bing,7,2
cdao.pages.jatic.net,4,4
app.readthedocs.org,1,1
com.slack,1,1
