referrer,views_total,views_unique
github.com,75,1
Google,15,8
dataeval.readthedocs.io,8,3
statics.dod.teams.microsoft.us,5,2
dataindex.pro,2,1
altavista.com,1,1
askboth.com,1,1
cdao.pages.jatic.net,1,1
confluence.atom.asgardgate.com,1,1
jatic.pages.jatic.net,1,1
