referrer,views_total,views_unique
Google,88,9
dataeval.readthedocs.io,69,11
Bing,19,2
github.com,13,3
cdao.pages.jatic.net,2,1
DuckDuckGo,1,1
jatic.pages.jatic.net,1,1
pypi.org,1,1
redz.com,1,1
searchirc.com,1,1
