referrer,views_total,views_unique
Google,82,8
github.com,10,1
dataeval.readthedocs.io,7,4
DuckDuckGo,4,2
statics.gov.teams.microsoft.us,3,1
jatic.pages.jatic.net,2,1
pypi.org,2,1
sitedebusca.com,2,1
