referrer,views_total,views_unique
Google,21,10
Bing,21,1
dataeval.readthedocs.io,16,3
github.com,3,3
usc-word-edit.officeapps.live.com,2,2
odiasearch.com,2,1
cdao.pages.jatic.net,1,1
linkedin.com,1,1
matlasn01.eadscasa.casa.corp,1,1
webfetch.com,1,1
