referrer,views_total,views_unique
Google,32,17
dataeval.readthedocs.io,21,13
github.com,20,6
DuckDuckGo,13,1
linkedin.com,5,3
cdao.pages.jatic.net,4,3
Bing,1,1
aria-ml.github.io,1,1
pypi.org,1,1
technorati.com,1,1
