referrer,views_total,views_unique
dataeval.readthedocs.io,40,9
github.com,14,2
Google,11,10
cdao.pages.jatic.net,3,1
gjlg.com,2,1
jatic.pages.jatic.net,1,1
pypi.org,1,1
teoma.com,1,1
