referrer,views_total,views_unique
Google,84,13
dataeval.readthedocs.io,71,11
github.com,27,4
Bing,19,2
jatic.pages.jatic.net,9,2
cdao.pages.jatic.net,5,4
pypi.org,3,2
DuckDuckGo,2,2
github.dev,1,1
redz.com,1,1
