referrer,views_total,views_unique
dataeval.readthedocs.io,41,12
Google,24,12
Bing,16,1
jatic.pages.jatic.net,3,2
github.com,2,2
DuckDuckGo,1,1
agent55.com,1,1
cdao.pages.jatic.net,1,1
pypi.org,1,1
redz.com,1,1
