referrer,views_total,views_unique
dataeval.readthedocs.io,38,15
github.com,22,7
Google,19,10
cdao.pages.jatic.net,8,3
linkedin.com,2,2
Bing,1,1
perplexity.ai,1,1
pypi.org,1,1
technorati.com,1,1
topsite.com,1,1
