referrer,views_total,views_unique
Google,79,8
github.com,10,1
dataeval.readthedocs.io,7,4
Bing,5,1
DuckDuckGo,4,2
jatic.pages.jatic.net,3,1
statics.gov.teams.microsoft.us,3,1
pypi.org,2,1
sitedebusca.com,2,1
