referrer,views_total,views_unique
jatic.pages.jatic.net,6,2
Google,5,3
Bing,5,2
cdao.pages.jatic.net,2,2
dataeval.readthedocs.io,2,1
com.linkedin.android,1,1
echonimo.com,1,1
hakia.com,1,1
