referrer,views_total,views_unique
dataeval.readthedocs.io,106,10
Bing,70,3
Google,33,13
github.com,32,5
linkedin.com,11,8
DuckDuckGo,3,2
cdao.pages.jatic.net,2,2
com.linkedin.android,2,2
pypi.org,2,1
behjoo.com,1,1
