referrer,views_total,views_unique
Google,70,14
dataeval.readthedocs.io,28,2
github.com,7,4
gbc-word-view.officeapps.live.com,3,2
m.baidu.com,2,2
cdao.pages.jatic.net,2,2
excel.dod.online.office365.us,2,1
jfac.apps.dso.mil,1,1
pypi.org,1,1
jatic.pages.jatic.net,1,1
