referrer,views_total,views_unique
Google,72,8
github.com,10,1
dataeval.readthedocs.io,5,3
statics.gov.teams.microsoft.us,3,1
pypi.org,2,1
sitedebusca.com,2,1
cdao.pages.jatic.net,1,1
jatic.pages.jatic.net,1,1
searchezee.com,1,1
