referrer,views_total,views_unique
Google,34,16
github.com,19,6
dataeval.readthedocs.io,14,11
DuckDuckGo,13,1
linkedin.com,5,3
cdao.pages.jatic.net,4,3
Bing,1,1
aria-ml.github.io,1,1
iconspedia.com,1,1
pypi.org,1,1
