referrer,views_total,views_unique
github.com,59,1
dataeval.readthedocs.io,11,3
Google,8,7
statics.dod.teams.microsoft.us,4,2
Bing,1,1
cdao.pages.jatic.net,1,1
confluence.atom.asgardgate.com,1,1
jatic.pages.jatic.net,1,1
lycos.com,1,1
